id,date,time,country,nearest_places,hazard_type,landslide_type,trigger,storm_name,fatalities,injuries,source_name,source_link,comments,location_description,location_accuracy,landslide_size,photos_link,cat_src,cat_id,countryname,near,distance,adminname1,adminname2,population,countrycode,continentcode,key,version,tstamp,changeset_id,latitude,longitude,geolocation
7521,02/15/2016,morning,,"I-70 mile point 124.2, east of Glenwood Springs",landslide,Rock_Fall,Freeze_thaw,,0,0,CBS,http://denver.cbslocal.com/2016/02/16/i-70-closed-in-glenwood-canyon-due-to-rock-slides/,Interstate 70 will be closed through Glenwood Canyon until Thursday at the earliest after two separate rock slides.,Above_road,Known_within_25km,Medium,https://cbsdenver.files.wordpress.com/2016/02/cdot-glenwood-canyon-rockslide-tuesday-day-pic11.jpg?w=420&h=560,glc,7521,United States,Glenwood Springs,13.851940000000001,Colorado,obe,9614,US,NA,h5DX6ymp58,2,Fri Feb 26 2016 12:15:35 GMT+0000 (UTC),2400175388,39.592599999999997,-107.1799,"(39.592599999999997, -107.1799)"
7531,02/14/2016,,,Highway 550 south of Durango,landslide,Rock_Fall,Freeze_thaw,,0,0,Durango Herald,http://www.durangoherald.com/article/20160227/NEWS01/160229631/Concrete-barrier-to-protect-Highway-550-from-further-rockfall,A giant slab of rock came loose and fell onto U.S. Highway 550 south of Durango on Feb. 14. Colorado Department of Transportation will install a 700-foot concrete barrier Monday to cordon off a northbound lane through the spring freeze-thaw cycle.,Above_road,Known_within_25km,Small,http://www.durangoherald.com/storyimage/DU/20160227/NEWS01/160229631/AR/0/AR-160229631.jpg&ExactW=620,glc,7531,United States,Durango,22.574670000000001,Colorado,obe,16887,US,NA,sJoRPT66sl,1,Mon Feb 29 2016 22:11:42 GMT+0000 (UTC),4060078931,37.072000000000003,-107.8717,"(37.072000000000003, -107.8717)"
7402,01/29/2016,,,bus route from Neiva to San Vicente,landslide,Landslide,Rain,,0,0,El Tiempo,http://www.eltiempo.com/archivo/documento/CMS-12482881,"According to preliminary accounts given by the governor of Huila, the tragedy occurred when a backhoe stirred a first landslide that had interrupted the passage hours earlier.",Above_road,Unknown,Small,,glc,7402,Colombia,Rivera,20.312270000000002,Huila,obe,8044,CO,SA,sJwVq_QVvN,1,Tue Jan 12 2016 16:32:00 GMT+0000 (UTC),1795003066,2.7664,-75.073999999999998,"(2.7664, -75.073999999999998)"
7527,01/28/2016,9:45,,U.S. 321 near Blackberry Road,landslide,Rock_Fall,Unknown,,0,0,WSOC,http://www.wsoctv.com/news/rock-slide-shuts-down-us-321-near-caldwell-catawba/103246378,"Officials said the rock slide happened around 9:45 a.m. along U.S. 321 near Blackberry Road, close to the Caldwell/Watauga county line.",Above_road,Known_within_5km,Medium,,glc,7527,United States,Blowing Rock,4.20387,North Carolina,obe,1241,US,NA,D5Aa9TKpJk,1,Fri Feb 26 2016 14:03:56 GMT+0000 (UTC),3628062114,36.106200000000001,-81.647499999999994,"(36.106200000000001, -81.647499999999994)"
7499,12/21/2015,,,road from Bocas del Toro to the rest of the country,landslide,Mudslide,Rain,,0,0,Panama America,http://www.panamaamerica.com.pa/provincias/despejan-hacia-bocas-del-toro-por-deslizamiento-1005781,the road was partially blocked by a landslide.,Above_road,Known_within_25km,Small,http://laestrella.com.pa/media/news/image/197549_800x600_crop_56781da4ddbec.jpg,glc,7499,Panama,Pueblo Nuevo,3.92621,Bocas del Toro,obe,0,PA,NA,S9jAM3q6Jn,2,Wed Feb 10 2016 23:52:01 GMT+0000 (UTC),1319130225,8.8543,-82.182500000000005,"(8.8543000000000003, -82.182500000000005)"
6090,06/23/2014,,Nicaragua,El Ayote,landslide,Landslide,Continuous_rain,,0,0,Correspondence with Wilfried Strauch,,,unknown,Exact_location,Medium,,glc,6090,Nicaragua,Santo Domingo,31.24511,Chontales,,5827,NI,NA,sJBQhaC7wxePs,1,Sun Aug 24 2014 00:00:00 GMT+0000 (UTC),1,12.3521,-84.808000000000007,"(12.3521, -84.808000000000007)"
7469,12/16/2015,,,Rio Mango,landslide,Riverbank_Collapse,Flooding,,0,0,Diario Presente,http://www.diariopresente.com.mx/noticia/tabasco/145872/deslave-carretera-punto-dejar-incomunicados-comunidades-nacajuca/,"With her face sunburned, Ignacio Torres HernÃ¡ndez don Nacho-, a native of this community of El Zapote, said that many communities could be cut off if the authorities do not intervene, because the road is one lane and a half",Below_road,Known_within_10km,Medium,http://www.diariopresente.com.mx/images/carretera-nacajuca_main.jpg,glc,7469,Mexico,OlcuatitÃ¡n,8.93271,Tabasco,obe,1732,MX,NA,hJUY_B7G9k,1,Mon Feb 08 2016 21:44:16 GMT+0000 (UTC),737020090,18.234100000000002,-92.890100000000004,"(18.234100000000002, -92.890100000000004)"
7449,12/15/2015,,,"San Juan Arriba de El Corpus, Choluteca",landslide,Rock_Fall,Rain,,1,0,La Prensa,http://www.laprensa.hn/sucesos/911394-410/minero-muere-soterrado-en-el-corpus-choluteca,"The victim was identified as Pedro MuÃ±oz, 49, who died after the land  collapsed on him because of the rains.",Mine_construction,Known_within_10km,Small,http://www.laprensa.hn/csp/mediapool/sites/dt.common.streams.StreamServer.cls?STREAMOID=JrLD2sMqHKZCnSfFIzx8Lc$daE2N3K4ZzOUsqbU5sYte_Bgy9C6OKF54xuor8Mq7WCsjLu883Ygn4B49Lvm9bPe2QeMKQdVeZmXF$9l$4uCZ8QDXhaHEp3rvzXRJFdy0KqPHLoMevcTLo3h8xh70Y6N_U_CryOsw6FTOdKL_jpQ-&CONTENTTYPE=image/jpeg,glc,7449,Honduras,Corpus,0.36987,Choluteca,obe,1199,HN,NA,S9gSnFKA3M,1,Fri Feb 05 2016 22:34:52 GMT+0000 (UTC),3680522679,13.286099999999999,-87.032899999999998,"(13.286099999999999, -87.032899999999998)"
7535,12/07/2015,,,,landslide,Rock_Fall,,,0,0,Tryon Daily Bulletin,http://www.tryondailybulletin.com/2016/02/26/us-176-reopened-friday-after-almost-three-months-of-closure/,from higher on the mountain,Above_road,Known_within_5km,Small,,glc,7535,United States,Tryon,7.80866,North Carolina,obe,1646,US,NA,D5RyD7lNDl,1,Tue Mar 01 2016 00:33:40 GMT+0000 (UTC),3817634988,35.221899999999998,-82.322599999999994,"(35.221899999999998, -82.322599999999994)"
7473,12/01/2015,,,"Golden Grove Main Road, St. Ann's Bay",landslide,Landslide,Rain,,0,0,First Look,http://go-jamaica.com/pressrelease/item.php?id=5755,The St. Annâ€™s Bay Police are asking motorists using the Golden Grove main road to seek an alternative route. This is as a result of a landslide that has made the road impassable.,Above_road,Known_within_10km,Medium,,glc,7473,Jamaica,Saint Annâ€™s Bay,1.08196,Saint Ann,obe,13671,JM,NA,hGfQMZ3JJ8,1,Tue Feb 09 2016 01:06:02 GMT+0000 (UTC),475242095,18.4313,-77.191900000000004,"(18.4313, -77.191900000000004)"
7472,12/01/2015,,,"Waugh Hill Main Road, in St Catherine",landslide,Landslide,Rain,,0,0,Loop,http://www.loopjamaica.com/content/landslide-waugh-hill-main-road-blocks-thoroughfare,"The Sligoville Police has advised motorists using the Waugh Hill Main Road, in St Catherine to do so with caution.",Above_road,Known_within_5km,Small,http://loopassets.s3.amazonaws.com/styles/carousel_large/s3/thumbnails/image/landslide-jamaica-demo-photo.jpg?itok=8aKflzA1,glc,7472,Jamaica,Bog Walk,6.71269,Saint Catherine,obe,12873,JM,NA,S5jyx9-95n,1,Tue Feb 09 2016 00:42:12 GMT+0000 (UTC),3464204115,18.091799999999999,-76.942899999999995,"(18.091799999999999, -76.942899999999995)"
7534,11/29/2015,,,Near the twin bridges on the Tryon side of 176,landslide,Mudslide,Unknown,,0,0,Tryon Daily Bulletin,http://www.tryondailybulletin.com/2016/02/26/us-176-reopened-friday-after-almost-three-months-of-closure/,road closed,Above_road,Known_within_5km,Medium,,glc,7534,United States,Tryon,7.69666,North Carolina,obe,1646,US,NA,sJXeaE8Msk,1,Tue Mar 01 2016 00:30:17 GMT+0000 (UTC),886788555,35.220700000000001,-82.321600000000004,"(35.220700000000001, -82.321600000000004)"
7435,11/24/2015,,,"la 5a. avenida 1-83 colonia Vista Al Lago, zona 2 de la aldea Chichimecas, Villa Canales",landslide,Landslide,Rain,,0,0,Prensa Libre,http://www.prensalibre.com/guatemala/comunitario/madre-alcanzo-a-empujar-a-su-hija-para-salvarla-de-deslizamiento,"The house was built in block, along a retaining wall, which collapsed due to the stored water and rain of recent weeks.",Retaining_wall,Known_within_5km,Small,,glc,7435,Guatemala,Villa Canales,0.65744,Guatemala,obe,122194,GT,NA,sGZmbp8C06,2,Fri Feb 05 2016 18:17:16 GMT+0000 (UTC),981827398,14.4758,-90.531199999999998,"(14.4758, -90.531199999999998)"
7437,11/24/2015,10:00,,road between Teakettle and Arizona,landslide,Rock_Fall,Mining_digging,,0,0,Plus TV,http://www.plustvbelize.com/landslide-in-arizona-village-blocks-road-for-hours/,"Residents of Arizona Village had a difficult time getting home yesterday, sunday 22 November. Thatâ€™s because a sizable portion of the mountain side that is currently being excavated by Teakettle resident Efram Usher collapsed. The accident spilled large rocks and boulders  on to the road that connects Teakettle Village with the village of Arizona, which is off the Western Highway. The landslide occurred around 10 am and we are told that the ensuing blockage of the road lasted for about 6 hours as traffic was blocked on both sides of the road. We spoke to the former chairman of the village who gave us an account of what he observed at the location yesterday.",Above_road,Known_within_1km,Small,http://www.plustvbelize.com/landslide-in-arizona-village-blocks-road-for-hours/vlcsnap-2015-11-24-11h01m20s14/,glc,7437,Belize,Belmopan,9.71758,Cayo,obe,13381,BZ,NA,DGUpWwPA36,1,Fri Feb 05 2016 19:28:22 GMT+0000 (UTC),1491012011,17.218299999999999,-88.851900000000001,"(17.218299999999999, -88.851900000000001)"
7429,11/23/2015,,,"Santa Marta, Chinautla",landslide,Landslide,Rain,,0,6,Avance Mundial,http://www.avancemundial.com/actualidad/nuevo-deslizamiento-en-guatemala-deja-seis-heridos/,"Monday, relief agencies aided a family of seven members, who were saved from dying buried in Lot 10, sector 2, Colonia Santa Marta, Chinautla.",Unknown,Known_within_10km,Medium,,glc,7429,Guatemala,Chinautla,2.66358,Guatemala,obe,97172,GT,NA,S9iRA1wU-N,1,Thu Feb 04 2016 23:40:53 GMT+0000 (UTC),2208718635,14.6881,-90.486000000000004,"(14.6881, -90.486000000000004)"
7418,09/27/2015,,,"Colonia Lourdes I, Zone 5",landslide,Landslide,Rain,,0,0,CONRED,http://www.redhum.org/documento_detail/conred-boletin-informativo-no-4038-lluvias-del-domingo-generaron-22-incidentes-en-6-departamentos,,Urban_area,Known_within_5km,Medium,,glc,7418,Guatemala,Guatemala City,3.80312,Guatemala,obe,994938,GT,NA,SGukUjf40M,1,Thu Feb 04 2016 21:23:40 GMT+0000 (UTC),4144111297,14.6317,-90.479200000000006,"(14.6317, -90.479200000000006)"
7503,11/23/2015,,,"Rio Sereno, Chiriqui",landslide,Landslide,Rain,,0,0,La Estrella,http://laestrella.com.pa/panama/nacional/inundaciones-deslizamientos-afectan-chiriqui/23905610,"In the village of Rio Sereno landslides on the road on Saturday, in addition to falling utility poles and trees that affected the free movement were reported.",Unknown,Known_within_10km,Medium,,glc,7503,Panama,RÃo Sereno,3.66775,ChiriquÃ,obe,1908,PA,NA,s9jnec_NGn,2,Thu Feb 11 2016 00:42:30 GMT+0000 (UTC),102837715,8.7868,-82.866200000000006,"(8.7867999999999995, -82.866200000000006)"
7493,11/23/2015,,,"Route 2, the Inter-American Highway, near Terraba, Buenos Aires de Puntarenas",landslide,Landslide,Unknown,,0,0,Diario Extra,http://www.diarioextra.com/Noticia/detalle/276812/precaucion-con-deslizamientos-en-interamericana-sur,,Above_road,Known_within_10km,Small,http://www.diarioextra.com/files/Dnews/images/detail/276812_6eb1ec76822de0ad4f7a83e514ebed73.jpg,glc,7493,Costa Rica,Buenos Aires,0.35225,Puntarenas,obe,11680,CR,NA,S9Ysqd1hGl,2,Tue Feb 09 2016 23:06:01 GMT+0000 (UTC),3326455067,9.1464,-83.326800000000006,"(9.1463999999999999, -83.326800000000006)"
7504,11/22/2015,,,"Palmira, Boquete",landslide,Landslide,Rain,,0,0,Estrella de Panama,http://laestrella.com.pa/panama/nacional/inundaciones-deslizamientos-afectan-chiriqui/23905610,"In the community of Palmira, Boquete, a landslide that caused the obstruction of roads was recorded.",Above_road,Known_within_10km,Medium,http://laestrella.com.pa/media/news/image/188991_800x600_crop_56522fdb812a6.jpg,glc,7504,Panama,Palmira Centro,0.90169,ChiriquÃ,obe,0,PA,NA,D9rAgfaMGl,2,Thu Feb 11 2016 00:54:45 GMT+0000 (UTC),466150991,8.7463,-82.456900000000005,"(8.7462999999999997, -82.456900000000005)"
7459,11/21/2015,22:30,,"El NÃspero, Cucuyagua, CopÃ¡n",landslide,Landslide,Rain,,1,0,La Prensa,http://www.laprensa.hn/honduras/904048-410/beb%C3%A9-de-25-d%C3%ADas-de-nacida-muere-soterrada-en-cop%C3%A1n,,Below_road,Known_within_25km,Medium,http://www.laprensa.hn/csp/mediapool/sites/dt.common.streams.StreamServer.cls?STREAMOID=M_x6pTWee986eRMvoyr9DM$daE2N3K4ZzOUsqbU5sYu69oIJ3KUFFieHxoGN5dZtWCsjLu883Ygn4B49Lvm9bPe2QeMKQdVeZmXF$9l$4uCZ8QDXhaHEp3rvzXRJFdy0KqPHLoMevcTLo3h8xh70Y6N_U_CryOsw6FTOdKL_jpQ-&CONTENTTYPE=image/jpeg,glc,7459,Honduras,Ojos de Agua,1.39095,CopÃ¡n,obe,1340,HN,NA,h9mREPz95n,1,Mon Feb 08 2016 16:04:20 GMT+0000 (UTC),3814038027,14.689299999999999,-88.809799999999996,"(14.689299999999999, -88.809799999999996)"
7487,11/18/2015,1:11,,"IMAS 2, ItiquÃs, Alajuela",landslide,Landslide,Unknown,,1,0,La Nacion,http://www.nacion.com/sucesos/desastres/Nino-muere-enterrado-deslizamiento-Alajuela_0_1525047544.html,A four year old boy died when an embankment fell on his house.,Unknown,Known_within_5km,Small,http://www.nacion.com/sucesos/desastres/terraplen-viviendas-IMAS-Itiquis-Alajuela_LNCIMA20151118_0076_5.jpg,glc,7487,Costa Rica,Alajuela,3.08916,Alajuela,obe,47494,CR,NA,hJGEadVh98,1,Tue Feb 09 2016 21:17:30 GMT+0000 (UTC),396048222,10.0442,-84.210599999999999,"(10.0442, -84.210599999999999)"
7452,11/16/2015,,,"San MartÃn, CativÃ¡, Colon",landslide,Landslide,Rain,,0,0,dia a dia,http://www.diaadia.com.pa/el-pa%C3%ADs/deslizamiento-de-tierra-afecta-residencia-en-col%C3%B3n-282751,The earth below a house gave way.,Unknown,Known_within_10km,Medium,,glc,7452,Panama,CativÃ¡,0.63948,ColÃ³n,obe,29607,PA,NA,D5E3jwKApM,2,Fri Feb 05 2016 23:04:16 GMT+0000 (UTC),2994500420,9.3626,-79.822100000000006,"(9.3626000000000005, -79.822100000000006)"
7507,11/11/2015,,,"Santa Clara, Renacimiento",landslide,Landslide,Downpour,,0,0,Bugaba,http://www.soydebugaba.com/noticias/fuertes-lluvias-causaron-inundaciones-en-boquete-y-deslizamientos-en-renacimiento,The authorities arrived at the scene to try to reopen the road as soon as possible.,Above_road,Known_within_25km,Small,http://www.soydebugaba.com/blogfiles/via-santa-clara-derrumbe.jpg,glc,7507,Panama,Monte Lirio,6.74338,ChiriquÃ,obe,2823,PA,NA,hGedOuNn58,2,Thu Feb 11 2016 16:52:48 GMT+0000 (UTC),3393032808,8.833,-82.801400000000001,"(8.8330000000000002, -82.801400000000001)"
7496,11/11/2015,,,"on Route 137, at ""el Tajo""",landslide,Landslide,Rain,,0,0,La Nacion,http://www.nacion.com/sucesos/Camino-Puriscal-Turrubares-cerrado-derrumbe_0_1523647757.html,"The collapse occurred in an area known as the Tajo, due to the rains in recent days.",Above_road,Known_within_10km,Small,http://www.nacion.com/sucesos/Conductores-Jose-Caldera-Escobal-Atenas_LNCIMA20151111_0236_5.jpg,glc,7496,Costa Rica,Santiago,8.27042,San JosÃ©,obe,8292,CR,NA,hJxICdcM58,1,Wed Feb 10 2016 19:10:06 GMT+0000 (UTC),2337033109,9.874700000000001,-84.384100000000004,"(9.8747000000000007, -84.384100000000004)"
7495,11/05/2015,,,,landslide,Landslide,Rain,,0,0,PZ Actual,http://www.pzactual.com/deslizamiento-de-tierra-cae-sobre-carretera-entre-santa-teresa-y-cedral-de-cajon/,A landslide of approximate 120 meters long fell yesterday on the street that connects Santa Teresa with Drawer Cedral.,Above_road,Known_within_5km,Medium,http://www.pzactual.com/wp-content/uploads/2015/11/2.jpg,glc,7495,Costa Rica,Mercedes,10.011979999999999,San JosÃ©,obe,5467,CR,NA,S5PRGim6Gl,1,Wed Feb 10 2016 18:16:35 GMT+0000 (UTC),944897597,9.349600000000001,-83.5565,"(9.3496000000000006, -83.5565)"
7441,11/04/2015,,,"Colonia Las Camelias, Lourdes, ColÃ³n",landslide,Other,Rain,,0,1,Tele El Salvador,http://www.teleelsalvador.com/noticias/deslaves-en-colonia-escalon-dejan-carros-danados-y-calles-cerradas/,It is presumed that yesterday's storm caused the saturation of moisture in the soil,Retaining_wall,Known_within_5km,Small,,glc,7441,El Salvador,Santa Tecla,9.87553,La Libertad,obe,124694,SV,NA,DJdqPmmC0M,1,Fri Feb 05 2016 20:46:15 GMT+0000 (UTC),1355979980,13.714700000000001,-89.362499999999997,"(13.714700000000001, -89.362499999999997)"
7440,11/03/2015,1:00,,,landslide,Mudslide,Rain,,0,0,El Salvador Noticias,http://www.elsalvadornoticias.net/2015/11/03/deslave-en-colonia-escalon-por-desborde-quebrada-las-lajas/,"The landslide occurred in the ravine Las Lajas, down somewhat from the San Salvador volcano and flooded with mud, stones and sticks Masferrer said Avenida Norte, causing inconvenience.",Unknown,Known_within_5km,Medium,http://i1.wp.com/www.elsalvadornoticias.net/wp-content/uploads/2015/11/CS40QFLUEAApnlx.jpg?resize=599%2C359,glc,7440,El Salvador,Santa Tecla,4.67722,La Libertad,obe,124694,SV,NA,SGVC29dipM,1,Fri Feb 05 2016 20:15:15 GMT+0000 (UTC),3318929417,13.7178,-89.268500000000003,"(13.7178, -89.268500000000003)"
